Signal Date,Signal Time,Ticker,Category,Call/Put,Bullish/Bearish,Strike,Expiry,Premium,Confidence,Conviction Score,Algo Version,Signal Quality,Biddie Pick,Price at Signal,Entry Trigger,Entry Price,Target,Target Near,Invalidation,Gamma Zone,Gamma Description,Reason,Suggested Trade,Trade Status,Outcome,MFE %,Max Favorable Price,Entry Price Reached,Invalidation Breached,Review Status,Review Note,Reviewed At
04/01/2026,2:15 PM ET,ORCL,algorithm,put,bearish,140.00,"April 2, 2026",697345.00,6.00,60,v4,moderate,f,145.44,Near $145.44 (no VWAP data),145.44,$140.00 (strike level),,Above $148.35,,,$697K put flow at $140 strike with 97% ask aggression. Price at $145.44.,,partial,partial_hit,70.59,141.60,t,f,,,
04/01/2026,2:21 PM ET,SPY,algorithm,call,bullish,656.00,"April 2, 2026",450500.00,5.00,50,v4,moderate,f,656.03,Near $656.03 (no VWAP data),656.03,$669.15,,Below $642.91,,,$451K call flow at $656 strike with 100% ask aggression. Price at $656.03.,,miss,missed,16.54,658.20,t,f,,,
04/01/2026,2:25 PM ET,LNG,algorithm,call,bullish,275.00,"April 2, 2026",489499.00,6.00,60,v4,moderate,f,273.26,Near $273.26 (no VWAP data),273.26,"$275.62 (previous swing high), then $275.89",$275.89,Below $272.56 (previous swing low),neutral,,$489K call flow at $275 strike with 100% ask aggression. Price at $273.26.,,hit,hit,118.64,276.06,t,f,correct,,04/02/2026 12:22 AM ET
04/01/2026,2:31 PM ET,AMD,algorithm,put,bearish,207.50,"April 2, 2026",639348.00,5.00,50,v4,moderate,f,209.32,Near $209.32 (no VWAP data),209.32,$205.13 (2% below entry),$200.95,Above $210.10 (previous swing high),neutral,,$639K put flow at $207.5 strike with 100% ask aggression. Price at $209.32.,,miss,missed,-1.91,209.40,f,t,wrong,,04/02/2026 12:23 AM ET
04/01/2026,2:42 PM ET,GLD,whale,put,bearish,436.00,"April 2, 2026",1843525.00,7.00,70,v4,strong,f,436.20,Near $436.20 (no VWAP data),436.2,$436.00 (strike level),,Above $444.92,,,$1.8M put flow at $436 strike with 100% ask aggression. Price at $436.20.,,hit,hit,7700.00,420.80,t,f,,,
04/01/2026,2:47 PM ET,TSM,algorithm,call,bullish,340.00,"April 2, 2026",495346.00,6.00,60,v4,moderate,f,340.54,Near $340.54 (no VWAP data),340.54,$347.35,,Below $333.73,,,$495K call flow at $340 strike with 100% ask aggression. Price at $340.54.,,near_miss,near_miss,34.80,342.91,t,t,correct,,04/02/2026 12:24 AM ET
04/01/2026,3:01 PM ET,GLW,algorithm,put,bearish,125.00,"April 2, 2026",649740.00,6.00,60,v4,moderate,f,141.03,Near $141.03 (no VWAP data),141.03,$138.21 (2% below entry),$135.39,Above $141.90 (previous swing high),neutral,,$650K put flow at $125 strike with 100% ask aggression. Price at $141.03.,,miss,missed,-17.73,141.53,f,t,wrong,,04/02/2026 12:25 AM ET
04/01/2026,3:06 PM ET,TSLA,whale,call,bullish,380.00,"April 2, 2026",1999990.00,6.00,60,v4,moderate,f,380.17,Near $380.17 (no VWAP data),380.17,$387.77 (2% above entry),$395.38,Below $372.57,neutral,,$2.0M call flow at $380 strike with 100% ask aggression. Price at $380.17.,,miss,missed,17.89,381.53,t,t,,,
04/01/2026,3:10 PM ET,GLD,algorithm,call,bullish,436.00,"April 2, 2026",843575.00,7.00,70,v4,moderate,f,436.97,At VWAP ($437.08) — Near $436.97,437.08436,"$437.70 (previous swing high), then $439.99",,Below $437.08 (VWAP break invalidates bullish thesis),,,"$844K call flow at $436 strike with 98% ask aggression. Price at $436.97 below VWAP ($437.08). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $436 (higher low, higher high — confirmed).",,hit,hit,517.81,440.75,t,t,correct,,04/02/2026 12:04 AM ET
04/01/2026,3:10 PM ET,IWM,algorithm,put,bearish,249.00,"April 2, 2026",646931.00,6.00,60,v4,moderate,f,249.65,At VWAP ($250.88) — Near $249.65,250.88249,$249.11 (previous swing low),,Above $250.88 (VWAP reclaim invalidates bearish thesis),,,$647K put flow at $249 strike with 100% ask aggression. Price at $249.65 below VWAP ($250.88). Negative gamma zone — moves will be amplified.,,partial,partial_hit,61.11,249.32,t,f,correct,,04/02/2026 12:03 AM ET
04/01/2026,3:34 PM ET,GOOGL,algorithm,put,bearish,305.00,"April 2, 2026",657420.00,5.00,50,v4,moderate,f,297.85,Near $297.85 (no VWAP data),297.85,$291.89,,Above $303.80,,,$657K put flow at $305 strike with 100% ask aggression. Price at $297.85.,,hit,hit,164.26,288.06,t,f,correct,,04/01/2026 11:56 PM ET
04/01/2026,5:04 PM ET,TSLA,algorithm,call,bullish,435.00,"April 2, 2026",693000.00,7.00,70,v4,strong,f,381.01,At VWAP ($379.36) — Near $381.01,379.36381,"$381.26 (previous swing high), then $381.53",,Below $379.36 (VWAP break invalidates bullish thesis),,,$693K call sweep at $435 strike with 100% ask aggression. Price at $381.01 above VWAP ($379.36). Price action confirmed: Support Tag + Green Bounce at $381.02 (higher low — likely reversal).,,miss,missed,-44.00,380.90,t,t,correct,,04/01/2026 11:54 PM ET
04/01/2026,6:12 PM ET,SPY,algorithm,put,bearish,650.00,"April 6, 2026",695157.00,6.00,60,v4,moderate,f,654.88,At VWAP ($655.64) — Near $654.88,655.64654,"$654.72 (previous swing low), then $654.13",,Above $655.64 (VWAP reclaim invalidates bearish thesis),,,"$695K put flow at $650 strike with 100% ask aggression. Price at $654.88 below VWAP ($655.64). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $655.26 (lower high, lower low — confirmed).",,hit,hit,5256.25,646.47,t,f,,,
04/01/2026,7:11 PM ET,GLD,spread,call,bullish,438.00,"April 17, 2026",1810005.00,9.00,90,v4,moderate,t,439.80,Above VWAP ($437.21) — confirmed entry near $439.80,437.21439,$448.60 — short strike aligned with stated institutional target,,Below $437.21 (VWAP break invalidates bullish thesis),,,"The institutional target of $448.60 provides a clear, well-defined price ceiling that makes the short $448 call a natural cap on the trade, and with GLD deep into a prolonged rally, IV on gold options is elevated enough that selling the upper strike meaningfully reduces cost basis without sacrificing the full intended move.",,miss,missed,-22.50,437.82,t,t,,,
04/01/2026,10:17 PM ET,TSLA,spread,call,bullish,435.00,"April 17, 2026",693000.00,7.00,70,v2,moderate,f,380.90,Confirmed hold above $380.90 with momentum continuation,380.9,$415 to $420 range as stock approaches sold strike,,Below Pivot at $368.69,,,"TSLA is trading at $380.90 with the institutional strike at $435 — a 14% OTM target that makes outright calls expensive given TSLA's elevated IV. Capping the upside at $420 meaningfully reduces cost basis while still capturing the bulk of a realistic near-term move, improving risk/reward substantially over the pricey naked call.",,miss,missed,-51.09,363.48,f,t,,,
04/02/2026,9:42 AM ET,QQQ,spread,put,bearish,545.00,"April 17, 2026",2223904.00,9.00,90,v2,moderate,t,572.34,Confirm price holds below $573.78 invalidation level and VWAP $573.92; enter on rejection near $572.34 sweep level,573.78573,$570.00 (GEX put wall — likely support),,Above $573.78 (previous swing high),,,"The $2.2M sweep on a deeply OTM $545 strike with a target of only $560.89 suggests the whale is positioning for a defined move, not a crash; selling the $530 put below the target zone offsets elevated IV on a 12-month expiry being traded on a swing signal, dramatically reducing premium bleed if the move stalls near target.",,miss,missed,17.95,571.92,t,t,,,
04/02/2026,9:42 AM ET,SPY,spread,put,bearish,650.00,"April 17, 2026",4936698.00,8.00,80,v2,moderate,t,645.44,Whale sweep confirmed at $645.44 with price below VWAP $646.23; enter on any failed retest of $645.82,645.44646,$645.00 (GEX put wall — likely support),,Above $645.82 (previous swing high),,,"SPY is already trading slightly below the $650 strike ITM, and with a $4.9M whale sweep the IV premium on outright puts is inflated; the $635 short leg aligns almost exactly with the $632.53 target, capping cost while capturing nearly the full expected move and improving risk/reward meaningfully over buying the put outright.",,hit,hit,75.00,645.11,t,t,,,
04/02/2026,9:54 AM ET,SPXW,whale,call,bullish,6690.00,"April 7, 2026",2603910.00,6.00,60,v2,moderate,f,6493.41,Broke above VWAP ($6489.89) — wait for retest at $6489.89 then enter on bounce,6489.896489,$6623.28,$6753.15,Below $6489.89 (VWAP break invalidates bullish thesis),,,$2.6M call flow at $6690 strike with 0% ask aggression. Price at $6493.41.,,miss,missed,14.78,6512.61,t,t,,,
04/02/2026,9:54 AM ET,QQQ,spread,put,bearish,575.00,"April 17, 2026",1490400.00,7.00,70,v2,moderate,f,572.54,Confirmed rejection below VWAP $573.90 with price below $572.54,573.90572,$570.00 (GEX put wall — likely support),,Above $573.78 (previous swing high),,,"The institutional target of $561.09 creates a natural floor that makes selling the $560 put against the long $575 put highly efficient — the spread captures nearly the full expected move while meaningfully reducing premium outlay versus an outright put. With QQQ trading at $572.54 and the $575 put slightly ITM, elevated broad-market IV makes the credit from the short leg particularly valuable here.",,miss,missed,24.41,571.92,t,t,,,
04/02/2026,10:07 AM ET,CLX,spread,put,bearish,100.00,"April 17, 2026",1398000.00,8.00,80,v2,moderate,t,102.57,Confirm rejection at or below $102.57 with no reclaim of $103.34,102.57103,$100.52 — aligns with sold strike near institutional target,,Above $103.34 (previous swing high),,,"The institutional target of $100.52 provides a natural floor, making the $100 short put strike ideal for capping downside collection and reducing premium cost. With a defined move from ~$102.57 to ~$100.52, a bear put spread captures the full expected range while significantly reducing capital at risk versus an outright put.",,partial,partial_hit,55.61,101.43,t,f,,,
04/02/2026,10:07 AM ET,QQQ,spread,call,bullish,574.00,"April 17, 2026",644910.00,7.00,70,v2,moderate,f,577.55,Entry near VWAP reclaim at $574.67 or confirmation hold above $577.55,574.67577,$580.00 (GEX call wall — likely resistance),,Below $574.30 (previous swing low),,,"The prior day high at $587.74 acts as a clear resistance ceiling and natural profit target, making the $588 short call an efficient cap that improves the risk/reward profile versus buying the outright call. Selling premium against R1 near $587.90 reduces cost basis meaningfully on what is a defined, range-bound swing move.",,hit,hit,181.63,582.00,t,f,,,
04/02/2026,10:15 AM ET,AMZN,algorithm,call,bullish,210.00,"April 8, 2026",627183.00,7.00,70,v2,moderate,f,207.87,Above VWAP ($206.71) — Near $207.87,206.71207,$210.00 (GEX call wall — likely resistance),PDH at $213.58,Below $205.20 (previous swing low),,,"$627K call flow at $210 strike with 100% ask aggression. Price at $207.87 above VWAP ($206.71). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $208.19 (higher low, higher high — confirmed).",,partial,partial_hit,51.64,208.97,t,f,,,
04/02/2026,10:15 AM ET,TSLA,algorithm,put,bearish,370.00,"April 8, 2026",533566.00,6.00,60,v2,moderate,f,364.18,Near $364.18 (no VWAP data),364.18,$360.00 (GEX put wall — likely support),$349.61,Above $371.46,,,$534K put flow at $370 strike with 82% ask aggression. Price at $364.18.,,partial,partial_hit,54.07,361.92,t,f,,,
04/02/2026,10:23 AM ET,GOOGL,algorithm,call,bullish,295.00,"April 8, 2026",491530.00,6.00,60,v2,moderate,f,294.86,Near $294.86 (no VWAP data),294.86,$300.00 (GEX call wall — likely resistance),$306.65,Below $288.96,,,$492K call flow at $295 strike with 100% ask aggression. Price at $294.86.,,partial,partial_hit,62.65,298.08,t,f,,,
04/02/2026,10:47 AM ET,SPY,spread,call,bullish,654.00,"April 17, 2026",494500.00,7.00,70,v2,moderate,f,655.52,Above VWAP ($650.35) with price holding near $655.52,650.35655,$658.18 (R1) to $660 short strike — full spread profit zone,,Below $646.43 (previous swing low),,,The target of $668.63 is well-defined but the R1 resistance at $658.18 creates a natural ceiling in the near term; selling the $660 call against the long $655 significantly reduces cost basis and improves risk/reward given the confined move range between current price and the first resistance cluster.,,active,pending,33.08,656.40,t,f,,,
04/02/2026,10:47 AM ET,QQQ,spread,call,bullish,577.00,"April 17, 2026",521541.00,7.00,70,v2,moderate,f,584.02,Price holding above VWAP ($577.53) near $584.02 with bullish momentum,577.53584,$587.74 (PDH) to $590 short strike — full spread profit zone,,Below $574.30 (previous swing low),,,"QQQ is already trading above the $577 strike with a defined PDH target at $587.74 just below the $590 short strike, making the vertical spread structurally ideal; selling the $590 call captures the likely ceiling while meaningfully reducing the outright call premium on a trade where the upside is already partially in the money.",,active,pending,34.14,585.29,t,f,,,
04/02/2026,10:51 AM ET,SMH,spread,call,bullish,395.00,"April 17, 2026",5821249.00,8.00,80,v2,moderate,t,390.80,Confirm hold above $390.80 whale sweep level with momentum continuation,390.8,PDH at $396.63 / Sell leg at $397,,Below $385.44 (previous swing low),,,"The target is clearly capped at PDH $396.63 and R1 $396.94, making a vertical spread ideal since upside beyond $397 is structurally limited by prior resistance. Selling the $397 call offsets premium cost meaningfully while capturing the full expected move, improving cost efficiency on a trade where the ceiling is well-defined.",,active,pending,32.25,392.68,t,f,,,
04/02/2026,11:00 AM ET,NVDA,algorithm,call,bullish,177.50,"April 6, 2026",776136.00,6.00,60,v2,moderate,f,176.16,Near $176.16 (no VWAP data),176.16,$179.68,$183.21,Below $172.64,,,$776K call flow at $177.5 strike with 100% ask aggression. Price at $176.16.,,active,pending,37.78,177.49,t,f,,,
04/02/2026,11:51 AM ET,NVDA,spread,put,bearish,172.50,"April 17, 2026",1246592.00,8.00,80,v2,moderate,t,176.29,Rejection confirmed below $176.29 with price failing to reclaim VWAP at $174.36,176.29174,$165 or below by expiry — aligns with measured move below $171.10 swing low,,Above $176.70 (previous swing high),,,"The institutional sweep carried a $1.24M premium footprint suggesting elevated IV on outright puts; selling the $165 strike below the $171.10 secondary target meaningfully offsets premium decay while capping a realistic downside range — the move is directional but bounded, making the vertical spread more capital-efficient than owning the put outright.",,miss,missed,-2.31,176.41,f,t,,,
04/02/2026,11:51 AM ET,AMD,spread,put,bearish,210.00,"April 17, 2026",970921.00,7.00,70,v2,moderate,f,214.36,"Price rejects from VWAP area ($209.27) and fails to hold above $210, confirming bearish flow",209.2721,$210.00 (GEX put wall — likely support),,Above $214.90 (previous swing high),,,"AMD is trading well above VWAP ($209.27) with the entry trigger requiring a rejection back toward it, meaning premium will be elevated at entry; the $203.50–$203.75 target cluster gives a natural floor making the $200 short strike a logical cap on the move, reducing cost basis significantly versus the nearly $1M outright put premium and improving risk-adjusted return on a swing that has a clearly defined range.",,miss,missed,45.87,212.36,f,t,,,
04/02/2026,12:05 PM ET,QQQ,spread,put,bearish,583.00,"April 17, 2026",866000.00,8.00,80,v2,moderate,t,582.63,On rejection from VWAP near $582.63 with bearish price action confirmation,582.63,$580.00 (GEX put wall — likely support),,Above $584.70 (previous swing high),,,"The target of $572.63 creates a natural floor for the short put leg at $573, making the vertical spread ideal rather than paying full premium on an outright put. With a well-defined target ceiling and invalidation level only ~$2 above current price, capping the trade with a short strike at the target captures nearly all the expected move while meaningfully reducing cost basis and improving risk/reward.",,partial,partial_hit,63.12,580.97,t,f,,,
04/02/2026,12:09 PM ET,NVDA,spread,put,bearish,170.00,"April 17, 2026",1558940.00,8.00,80,v2,moderate,t,176.05,Rejection confirmed at or below $176.05 with price failing to reclaim $176.70,176.05176,$175.00 (GEX put wall — likely support),,Above $176.70 (previous swing high),,,"The $170 strike is the stated second target and a natural floor, making the $176/$170 bear put spread ideal — the sold $170 put offsets elevated IV cost while still capturing the full expected move. With the stock only $6 away from the target, the spread locks in the majority of potential gain while meaningfully reducing premium risk vs the deep ITM outright put.",,miss,missed,31.43,175.72,t,t,,,
04/02/2026,12:14 PM ET,GLD,spread,put,bearish,429.00,"April 17, 2026",955530.00,7.00,70,v2,moderate,f,427.35,At VWAP ($427.04) — Near $427.35,427.04427,"$422.05 (previous swing low), then $420.81",,Above $429.56 (previous swing high),,,"GLD has a well-defined target cluster at $422.05–$420.81, aligning closely with the $421 short strike and capping the spread precisely at the expected move exhaustion zone. Gold options carry elevated IV given recent volatility, making premium reduction through the short put leg a clear advantage over buying the outright put.",,miss,missed,18.11,426.39,t,t,,,
04/02/2026,1:19 PM ET,TSEM,spread,call,bullish,195.00,"April 17, 2026",689055.00,7.00,70,v2,moderate,f,196.29,Hold above $196.29 with confirmation above prior day high $187.98 already achieved,196.29187,$200.22 (institutional target sits just above short strike),,Below $194.17 (previous swing low),,,"The institutional target of $200.22 maps almost exactly to the $200 short strike, making a vertical spread structurally ideal for capturing the full expected move while significantly reducing premium outlay. TSEM has already gapped well above VWAP and PDH, suggesting elevated short-term IV that benefits from selling the upper strike.",,miss,missed,-1.27,196.24,f,t,,,
04/02/2026,1:42 PM ET,GLD,spread,put,bearish,423.00,"April 17, 2026",791240.00,7.00,70,v2,moderate,f,427.77,Rejection confirmation below $427.77 VWAP sweep level with price failing to reclaim $428.80,427.77428,$420.80 (previous swing low) — short put strikes near full profit zone,,Above $428.80 (previous swing high),,,"The target of $420.80 is well-defined and close to current price, making a $427/$420 spread ideal to cap cost while collecting full premium decay into the known floor. With GLD IV elevated given gold's recent volatile run to all-time highs, selling the $420 put meaningfully reduces cost basis while the defined $420.80 target aligns perfectly with the short strike, preserving nearly all upside on the spread.",,miss,missed,14.49,426.76,t,t,,,
04/02/2026,1:55 PM ET,SPXW,algorithm,put,bearish,6565.00,"April 2, 2026",114460.00,9.50,95,v2,,t,6565.04,Above VWAP ($6553.27) — needs break below $6553.27 for entry,6553.276553,"$6564.44 (previous swing low), then $6558.64",,Above $6553.27 (VWAP reclaim invalidates bearish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$114K put flow at $6565 strike with 99% ask aggression. Price at $6565.04. Negative gamma zone — moves will be amplified.,,hit,hit,15016.67,6474.94,t,t,,,
04/02/2026,1:56 PM ET,SPXW,algorithm,put,bearish,6575.00,"May 5, 2026",231700.00,9.00,90,v2,,t,6555.36,Above VWAP ($6553.27) — needs break below $6553.27 for entry,6553.276553,"$6555.14 (previous swing low), then $6546.31",,Above $6553.27 (VWAP reclaim invalidates bearish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$232K put flow at $6575 strike with 100% ask aggression. Price at $6555.36. Negative gamma zone — moves will be amplified.,,hit,hit,36554.55,6474.94,t,t,,,
04/02/2026,1:56 PM ET,SPXW,algorithm,put,bearish,6550.00,"April 2, 2026",179490.00,8.00,80,v2,,t,6554.83,Above VWAP ($6553.27) — needs break below $6553.27 for entry,6553.276553,"$6546.31 (previous swing low), then $6474.94",,Above $6553.27 (VWAP reclaim invalidates bearish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$179K put flow at $6550 strike with 62% ask aggression. Price at $6554.83. Negative gamma zone — moves will be amplified.,,hit,hit,937.68,6474.94,t,t,,,
04/02/2026,1:56 PM ET,SPXW,algorithm,call,bullish,6570.00,"April 2, 2026",120400.00,8.00,80,v2,,t,6572.55,Broke above VWAP ($6553.27) — wait for retest at $6553.27 then enter on bounce,6553.276553,"$6573.84 (previous swing high), then $6582.4",,Below $6553.27 (VWAP break invalidates bullish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$120K call flow at $6570 strike with 74% ask aggression. Price at $6572.55. Negative gamma zone — moves will be amplified.,,hit,hit,2275.97,6601.91,t,t,,,
04/02/2026,1:56 PM ET,SPXW,algorithm,put,bearish,6560.00,"May 1, 2026",103040.00,7.50,75,v2,,f,6567.10,Above VWAP ($6553.27) — needs break below $6553.27 for entry,6553.276553,"$6564.44 (previous swing low), then $6558.64",,Above $6553.27 (VWAP reclaim invalidates bearish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$103K put flow at $6560 strike with 43% ask aggression. Price at $6567.10. Negative gamma zone — moves will be amplified.,,hit,hit,3464.66,6474.94,t,t,,,
04/02/2026,1:56 PM ET,SPXW,algorithm,put,bearish,6600.00,"April 2, 2026",135000.00,7.00,70,v2,,f,6556.39,Above VWAP ($6553.27) — needs break below $6553.27 for entry,6553.276553,"$6555.52 (previous swing low), then $6555.14",,Above $6553.27 (VWAP reclaim invalidates bearish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$135K put flow at $6600 strike with 67% ask aggression. Price at $6556.39. Negative gamma zone — moves will be amplified.,,hit,hit,9362.07,6474.94,t,t,,,
04/02/2026,1:56 PM ET,SPXW,algorithm,call,bullish,6600.00,"April 6, 2026",106950.00,7.00,70,v2,,f,6572.49,Broke above VWAP ($6553.27) — wait for retest at $6553.27 then enter on bounce,6553.276553,"$6573.84 (previous swing high), then $6582.4",,Below $6553.27 (VWAP break invalidates bullish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$107K call flow at $6600 strike with 0% ask aggression. Price at $6572.49. Negative gamma zone — moves will be amplified.,,hit,hit,2179.26,6601.91,t,t,,,
04/02/2026,1:56 PM ET,AAOI,algorithm,put,bearish,105.00,"April 2, 2026",646670.00,7.00,70,v2,strong,f,104.70,On rejection from VWAP ($97.59) — Near $104.70,97.59104,"$100.65 (previous swing low), then $99.33",$99.33,Above $105.57 (previous swing high),,,$647K put flow at $105 strike with 88% ask aggression. Price at $104.70 above VWAP ($97.59). Negative gamma zone — moves will be amplified.,,partial,partial_hit,53.58,102.53,f,f,,,
04/02/2026,1:56 PM ET,GLD,algorithm,put,bearish,423.00,"April 2, 2026",791240.00,6.00,60,v2,moderate,f,427.03,Whale sweep at $427.03,427.03,$418.49,$409.95,Above $428.80 (previous swing high),,,$791K put sweep at $423 strike with 100% ask aggression. Price at $427.03 below VWAP ($427.19). Negative gamma zone — moves will be amplified.,,miss,missed,1.05,426.94,t,t,,,
04/02/2026,1:56 PM ET,QQQ,algorithm,put,bearish,570.00,"April 2, 2026",328120.00,6.00,60,v2,moderate,f,581.80,At VWAP ($579.79) — Near $581.80,579.79581,$580.00 (GEX put wall — likely support),$566.20,Above $583.85 (previous swing high),,,$328K put sweep at $570 strike with 78% ask aggression. Price at $581.80 above VWAP ($579.79).,,miss,missed,-1.11,581.82,f,t,,,
04/02/2026,2:00 PM ET,INTC,algorithm,put,bearish,47.00,"April 2, 2026",433350.00,6.00,60,v2,moderate,f,49.66,On rejection from VWAP ($49.06) — Near $49.66,49.0649,"$49.35 (previous swing low), then $49.12",$49.12,Above $50.05 (previous swing high),,,$433K put flow at $47 strike with 100% ask aggression. Price at $49.66 above VWAP ($49.06).,,miss,missed,0.00,49.66,f,t,,,
04/02/2026,2:01 PM ET,SPXW,algorithm,call,bullish,6560.00,"April 2, 2026",113050.00,10.00,100,v2,,t,6556.54,VWAP retest from above at $6553.41 — bounce is your entry,6553.41,"$6572.21 (previous swing high), then $6573.84",,Below $6553.41 (VWAP break invalidates bullish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$113K call flow at $6560 strike with 99% ask aggression. Price at $6556.54. Negative gamma zone — moves will be amplified.,,hit,hit,289.53,6601.91,t,t,,,
04/02/2026,2:07 PM ET,SPXW,algorithm,put,bearish,6500.00,"April 6, 2026",269120.00,8.00,80,v2,,t,6565.26,Above VWAP ($6553.66) — needs break below $6553.66 for entry,6553.666553,"$6564.44 (previous swing low), then $6558.64",,Above $6553.66 (VWAP reclaim invalidates bearish thesis),negative,"Near put wall at $6,475 — dealers buy here, strong support",$269K put flow at $6500 strike with 92% ask aggression. Price at $6565.26. Negative gamma zone — moves will be amplified.,,hit,hit,11014.63,6474.94,t,t,,,
04/02/2026,2:07 PM ET,REGN,algorithm,call,bullish,740.00,"April 2, 2026",387799.00,6.00,60,v2,moderate,f,752.99,At VWAP ($753.90) — Near $752.99,753.90752,"$758.57 (previous swing high), then $759.47",$759.47,Below $750.73 (previous swing low),,,$388K call flow at $740 strike with 100% ask aggression. Price at $752.99 below VWAP ($753.90). Negative gamma zone — moves will be amplified.,,partial,partial_hit,53.94,756.00,t,f,,,
04/02/2026,2:10 PM ET,SPXW,algorithm,put,bearish,6590.00,"April 2, 2026",138000.00,8.00,80,v2,,t,6564.10,Above VWAP ($6553.64) — needs break below $6553.64 for entry,6553.646553,"$6558.64 (previous swing low), then $6555.52",,Above $6553.64 (VWAP reclaim invalidates bearish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$138K put flow at $6590 strike with 66% ask aggression. Price at $6564.10. Negative gamma zone — moves will be amplified.,,hit,hit,1632.97,6474.94,t,t,,,
04/02/2026,2:10 PM ET,SPXW,algorithm,put,bearish,6425.00,"April 6, 2026",128570.00,6.50,65,v2,,f,6562.67,Above VWAP ($6553.64) — needs break below $6553.64 for entry,6553.646553,"$6558.64 (previous swing low), then $6555.52",,Above $6553.64 (VWAP reclaim invalidates bearish thesis),negative,"Below gamma flip ($6475) — short gamma territory, moves amplified",$129K put flow at $6425 strike with 0% ask aggression. Price at $6562.67.,,hit,hit,2176.92,6474.94,t,t,,,
04/02/2026,2:12 PM ET,USO,algorithm,put,bearish,135.00,"April 2, 2026",392500.00,6.00,60,v2,moderate,f,137.83,On rejection from VWAP ($136.65) — Near $137.83,136.65137,"$136.78 (previous swing low), then $136.21",$136.21,Above $138.29 (previous swing high),,,$393K put sweep at $135 strike with 99% ask aggression. Price at $137.83 above VWAP ($136.65).,,miss,missed,-61.90,138.48,f,t,,,
04/02/2026,2:13 PM ET,SPX,algorithm,call,bullish,6800.00,"April 17, 2026",146000.00,7.50,75,v2,,f,6565.23,Broke above VWAP ($6553.85) — wait for retest at $6553.85 then enter on bounce,6553.856553,"$6572.21 (previous swing high), then $6573.84",,Below $6553.85 (VWAP break invalidates bullish thesis),positive,"Above gamma flip ($6475) — long gamma territory, moves suppressed",$146K call flow at $6800 strike with 100% ask aggression. Price at $6565.23.,,hit,hit,525.50,6601.91,t,t,,,
04/02/2026,2:16 PM ET,NVDA,whale,put,bearish,177.50,"April 2, 2026",1495175.00,7.00,70,v2,moderate,f,176.73,Whale sweep at $176.73,176.73,"$175.72 (previous swing low), then $173.92",$173.92,Above $176.85 (previous swing high),,,"$1.5M put flow at $177.5 strike with 100% ask aggression. Price at $176.73 above VWAP ($174.89). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $177.17 (lower high, lower low — confirmed).",,miss,missed,20.79,176.52,t,t,,,
04/02/2026,2:19 PM ET,SPXW,algorithm,put,bearish,6450.00,"April 17, 2026",534360.00,7.00,70,v2,,f,6565.69,Above VWAP ($6554.01) — needs break below $6554.01 for entry,6554.016554,"$6564.44 (previous swing low), then $6558.64",,Above $6554.01 (VWAP reclaim invalidates bearish thesis),negative,"Near put wall at $6,475 — dealers buy here, strong support",$534K put flow at $6450 strike with 41% ask aggression. Price at $6565.69. Negative gamma zone — moves will be amplified.,,hit,hit,7260.00,6474.94,t,t,,,
04/02/2026,2:19 PM ET,SPXW,algorithm,call,bullish,6555.00,"April 6, 2026",102810.00,7.00,70,v2,,f,6564.47,Broke above VWAP ($6554.01) — wait for retest at $6554.01 then enter on bounce,6554.016554,"$6567.5 (previous swing high), then $6572.21",,Below $6554.01 (VWAP break invalidates bullish thesis),positive,"Near call wall at $6,575 — dealers sell here, strong resistance",$103K call flow at $6555 strike with 0% ask aggression. Price at $6564.47. Negative gamma zone — moves will be amplified.,,hit,hit,1235.64,6601.91,t,t,,,
04/02/2026,2:19 PM ET,MU,algorithm,call,bullish,380.00,"April 2, 2026",777677.00,6.00,60,v2,moderate,f,364.58,Above VWAP ($356.97) — Near $364.58,356.97364,$365.00 (GEX call wall — likely resistance),R1 at $382.82,Below $361.67 (previous swing low),,,$778K call flow at $380 strike with 100% ask aggression. Price at $364.58 above VWAP ($356.97).,,hit,hit,154.76,365.23,t,f,,,
04/02/2026,2:24 PM ET,GLD,spread,call,bullish,427.00,"April 17, 2026",958080.00,7.00,70,v2,moderate,f,427.57,At or near VWAP ($427.20) with price holding above $426.82,427.20426,$430.00 (GEX call wall — likely resistance),,Below $426.82 (previous swing low),,,"GLD is nearly at-the-money with a well-defined target at PDH $440.19, making the $440 short call a natural ceiling that captures the full expected move. Selling the $440 call meaningfully reduces premium outlay while preserving nearly all the trade's upside, improving risk-reward versus an outright call at elevated gold volatility levels.",,partial,partial_hit,54.73,428.90,t,f,,,
