id,created_at,detected_at,ticker,category,option_type,strike,expiry,premium,confidence,conviction_score,entry_trigger,target,target_near,invalidation,signal_quality,algo_version,reason,is_biddie_pick,outcome,mfe_percent,max_favorable_price,price_at_signal,entry_price,direction,suggested_trade,trade_status,entry_price_reached,invalidation_breached,gamma_zone,gamma_description,review_status,review_note,reviewed_at
fc028be1-43a8-4627-890e-d86f30b92d62,2026-03-30 15:18:44.885826+00,2026-03-30 15:18:44.885826+00,RKLB,algorithm,put,60.00,"April 2, 2026",877795.00,9.00,90,At VWAP ($59.43) — Near $59.42,$58.23,$57.04,Above Pivot at $62.46,,v2,$878K put flow at $60 strike with 94% ask aggression. Price at $59.42 below VWAP ($59.43). Negative gamma zone — moves will be amplified.,f,hit,131.93,57.85,59.42,59.4359,bearish,,hit,t,f,,,correct,,2026-03-31 03:42:23.871095+00
3468eca1-c6c2-4b72-ad45-ea7af98e7215,2026-03-30 15:18:44.802905+00,2026-03-30 15:18:44.802905+00,GOOGL,algorithm,call,275.00,"April 2, 2026",563621.00,10.00,100,Near $274.48 (no VWAP data),Strike at $275.00,$280.50,Below $268.99,,v2,$564K call flow at $275 strike with 100% ask aggression. Price at $274.48.,f,hit,119.23,275.10,274.48,274.48,bullish,,hit,t,f,,,correct,,2026-03-31 03:41:12.416218+00
e98f3d20-7d9d-469e-afde-6e668dc1d5b6,2026-03-30 15:18:44.712876+00,2026-03-30 15:18:44.712876+00,OKLO,algorithm,put,47.00,"April 2, 2026",596173.00,10.00,100,Below VWAP ($49.64) — Near $48.77,Strike at $47.00,$46.06,Above Pivot at $51.01,,v2,"$596K put flow at $47 strike with 100% ask aggression. Price at $48.77 below VWAP ($49.64). Price action confirmed: SR Tag + 2 Red Bars at $48.52 (lower high, lower low — confirmed).",f,hit,105.08,46.91,48.77,49.6448,bearish,,hit,t,f,,,correct,,2026-03-31 03:39:42.422771+00
6a70a383-2abf-41ff-9f0c-039aa97eacf3,2026-03-30 15:14:23.162311+00,2026-03-30 15:14:23.162311+00,IREN,algorithm,put,33.50,"April 2, 2026",431982.00,6.00,60,Near $33.59 (no VWAP data),Strike at $33.50,$32.83,Above $34.26,moderate,v2,$432K put flow at $33.5 strike with 100% ask aggression. Price at $33.59.,f,hit,377.78,33.25,33.59,33.59,bearish,,hit,t,f,,,correct,,2026-03-31 03:35:33.914554+00
a8366995-c536-474f-924e-f1c3e1b740af,2026-03-30 15:14:23.073984+00,2026-03-30 15:14:23.073984+00,CAVA,algorithm,put,74.00,"April 2, 2026",811824.00,6.00,60,Whale sweep at $77.96,VWAP at $76.99,Pivot at $75.36,Above PDH at $78.02,moderate,v2,$812K put sweep at $74 strike with 90% ask aggression. Price at $77.96 above VWAP ($76.99).,f,hit,102.06,76.97,77.96,77.96,bearish,,hit,t,t,,,correct,,2026-03-31 03:34:23.46739+00
28ef4481-bffa-437d-86ec-c1275bb615c9,2026-03-30 15:14:22.945016+00,2026-03-30 15:14:22.945016+00,NVDA,algorithm,call,170.00,"April 1, 2026",767260.00,6.00,60,At VWAP ($167.57) — Near $168.17,Pivot at $168.50,R1 at $169.99,Below PDL at $167.01,moderate,v2,$767K call flow at $170 strike with 100% ask aggression. Price at $168.17 above VWAP ($167.57). Negative gamma zone — moves will be amplified.,f,missed,-45.45,168.02,168.17,167.57168,bullish,,miss,t,t,,,wrong,,2026-03-31 03:30:04.177947+00
30438716-9aa1-4990-876f-0f663619903d,2026-03-30 15:14:22.818668+00,2026-03-30 15:14:22.818668+00,MU,whale,put,300.00,"April 2, 2026",1151280.00,7.00,70,Whale sweep at $339.33,Strike at $300.00,$294.00,Above Pivot at $359.99,strong,v2,$1.2M put flow at $300 strike with 100% ask aggression. Price at $339.33 below VWAP ($345.96).,f,missed,70.79,311.49,339.33,339.33,bearish,,miss,t,t,,,,,
91be8fdf-e44d-45dc-b2bd-ad6a401b7ac7,2026-03-30 15:10:14.875346+00,2026-03-30 15:10:14.875346+00,QQQ,algorithm,put,565.00,"April 2, 2026",573447.00,7.00,70,At VWAP ($564.14) — Near $563.40,PDL at $561.57,S1 at $559.10,Above Pivot at $565.06,moderate,v2,"$573K put flow at $565 strike with 100% ask aggression. Price at $563.40 below VWAP ($564.14). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",f,hit,104.37,561.49,563.40,564.14563,bearish,,hit,t,t,,,correct,,2026-03-31 03:28:34.969108+00
cdf39fb9-4da7-4e3a-8be5-bda6883ba71f,2026-03-30 15:10:14.731739+00,2026-03-30 15:10:14.731739+00,PLTR,algorithm,call,141.00,"April 2, 2026",687499.00,7.00,70,At VWAP ($141.96) — Near $142.34,Pivot at $143.53,R1 at $145.50,Below PDL at $141.56,moderate,v2,$687K call flow at $141 strike with 100% ask aggression. Price at $142.34 above VWAP ($141.96). Negative gamma zone — moves will be amplified.,f,missed,32.77,142.73,142.34,141.96142,bullish,,miss,t,t,,,wrong,,2026-03-31 03:26:48.761072+00
016444bd-dd85-4d45-a4ac-199f0c4af773,2026-03-30 15:05:49.374822+00,2026-03-30 15:05:49.374822+00,SPY,whale,call,647.00,"April 1, 2026",1378856.00,8.00,80,Whale sweep at $638.43,R1 at $640.14,PDH at $642.66,Below Pivot at $636.62,strong,v2,"$1.4M call flow at $647 strike with 100% ask aggression. Price at $638.43 above VWAP ($636.80). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",t,missed,2.92,638.48,638.43,638.43,bullish,,miss,t,t,,,,,
13a9a5c2-3936-4fcf-9fc4-0c076a1230da,2026-03-30 14:58:08.423394+00,2026-03-30 14:58:08.423394+00,QQQ,algorithm,put,563.00,"April 2, 2026",584612.00,6.00,60,At VWAP ($564.12) — Near $563.56,Strike at $563.00,PDL at $561.57,Above Pivot at $565.06,moderate,v2,$585K put flow at $563 strike with 100% ask aggression. Price at $563.56 below VWAP ($564.12). Negative gamma zone — moves will be amplified.,f,hit,173.21,562.59,563.56,564.12563,bearish,,hit,t,t,,,,,
b3c77dc4-0d2f-4708-97fa-61b96ad2f52b,2026-03-30 14:58:08.344255+00,2026-03-30 14:58:08.344255+00,QQQ,whale,call,563.00,"April 2, 2026",1462884.00,6.00,60,Whale sweep at $563.56,VWAP at $564.12,Pivot at $565.06,Below PDL at $561.57,moderate,v2,"$1.5M call flow at $563 strike with 100% ask aggression. Price at $563.56 below VWAP ($564.12). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $561.57 (higher low, higher high — confirmed).",f,hit,139.29,564.34,563.56,563.56,bullish,,hit,t,f,,,,,
dcec30fe-4fe3-4e51-baec-dc1ba1070998,2026-03-30 14:51:01.961294+00,2026-03-30 14:51:01.961294+00,XOM,algorithm,put,175.00,"April 2, 2026",916004.00,6.00,60,Below VWAP ($174.38) — Near $173.22,Pivot at $169.01,S1 at $166.79,Above $176.68,moderate,v2,"$916K put flow at $175 strike with 100% ask aggression. Price at $173.22 below VWAP ($174.38). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $173.22 (lower high, lower low — confirmed).",f,hit,133.49,167.60,173.22,174.38173,bearish,,hit,t,f,,,correct,,2026-03-31 03:22:38.010074+00
dc0a03e9-e08d-49e5-9968-8a6d01a21e8e,2026-03-30 14:47:57.420294+00,2026-03-30 14:47:57.420294+00,SMCI,algorithm,call,21.50,"April 2, 2026",677810.00,6.00,60,On bounce from VWAP ($21.74) — Near $21.38,Strike at $21.50,VWAP at $21.74,Below $20.95,moderate,v2,"$678K call flow at $21.5 strike with 100% ask aggression. Price at $21.38 below VWAP ($21.74). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $21.44 (higher low, higher high — confirmed).",f,hit,166.67,21.58,21.38,21.7421,bullish,,hit,f,f,,,correct,,2026-03-31 03:19:45.805832+00
f6a8cc42-41f4-4a6e-bb7f-41b4a26e1ac4,2026-03-30 14:44:33.24259+00,2026-03-30 14:44:33.24259+00,BKNG,algorithm,put,4200.00,"April 3, 2026",578180.00,6.00,60,At VWAP ($4094.56) — Near $4108.87,Pivot at $4099.04,VWAP at $4094.56,Above R1 at $4167.79,moderate,v2,$578K put flow at $4200 strike with 100% ask aggression. Price at $4108.87 above VWAP ($4094.56).,f,hit,131.33,4095.96,4108.87,4094.564108,bearish,,hit,f,f,,,correct,,2026-03-31 03:16:45.703067+00
a21d8f20-9da7-4137-9afe-743417d171d6,2026-03-30 14:44:33.142581+00,2026-03-30 14:44:33.142581+00,COIN,algorithm,call,160.00,"April 2, 2026",462063.00,6.00,60,On bounce from VWAP ($162.85) — Near $160.27,VWAP at $162.85,Pivot at $163.24,Below PDL at $159.83,moderate,v2,"$462K call flow at $160 strike with 100% ask aggression. Price at $160.27 below VWAP ($162.85). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $159.83 (higher low, higher high — confirmed).",f,hit,140.31,163.89,160.27,162.8516,bullish,,hit,t,f,,,correct,,2026-03-31 03:14:09.826775+00
0262d4bf-f06b-4d49-8909-62fbd105347d,2026-03-30 14:44:32.80232+00,2026-03-30 14:44:32.80232+00,QQQ,algorithm,put,563.00,"April 3, 2026",584612.00,8.00,80,At VWAP ($564.33) — Near $561.80,PDL at $561.57,S1 at $559.10,Above Pivot at $565.06,strong,v2,"$585K put flow at $563 strike with 100% ask aggression. Price at $561.80 below VWAP ($564.33). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $563 (lower high, lower low — confirmed).",t,hit,100.00,561.57,561.80,564.33561,bearish,,hit,t,f,,,correct,,2026-03-31 03:11:36.064096+00
8ce2f3c6-78b7-44f1-be9a-d2edb74df5e2,2026-03-30 14:40:39.503174+00,2026-03-30 14:40:39.503174+00,ASML,algorithm,put,1265.00,"April 3, 2026",347200.00,6.00,60,Near $1264.28 (no VWAP data),$1238.99,$1213.71,Above $1289.57,moderate,v2,$347K put flow at $1265 strike with 100% ask aggression. Price at $1264.28.,f,missed,83.71,1243.11,1264.28,1264.28,bearish,,miss,t,t,,,correct,,2026-03-31 03:10:29.237914+00
a89837ce-2b64-4254-8b96-9f9ec92367cd,2026-03-30 14:36:39.819896+00,2026-03-30 14:36:39.819896+00,TSLA,algorithm,put,362.50,"April 3, 2026",415830.00,8.00,80,Below VWAP ($363.96) — Near $362.03,PDL at $359.47,S1 at $357.58,Above Pivot at $363.72,strong,v2,"$416K put flow at $362.5 strike with 100% ask aggression. Price at $362.03 below VWAP ($363.96). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $363.72 (lower high, lower low — confirmed).",t,hit,144.14,358.34,362.03,363.96362,bearish,,hit,t,t,,,correct,,2026-03-31 03:09:07.436395+00
593ae14a-8820-4621-a15b-7bed9b9be90e,2026-03-30 14:32:46.986992+00,2026-03-30 14:32:46.986992+00,UTHR,whale,call,650.00,"April 3, 2026",1642500.00,7.00,70,Whale sweep at $598.91,Strike at $650.00,$663.00,Below Pivot at $526.38,moderate,v2,$1.6M call flow at $650 strike with 100% ask aggression. Price at $598.91 above VWAP ($594.00).,f,missed,9.34,603.68,598.91,598.91,bullish,,miss,t,f,,,,,
2138fb60-13ed-4966-8cee-b99fd0a2b61d,2026-03-30 14:29:06.541731+00,2026-03-30 14:29:06.541731+00,META,algorithm,call,540.00,"April 2, 2026",863718.00,6.00,60,At VWAP ($532.75) — Near $531.86,VWAP at $532.75,R1 at $539.46,Below Pivot at $529.86,moderate,v2,$864K call flow at $540 strike with 100% ask aggression. Price at $531.86 below VWAP ($532.75). Negative gamma zone — moves will be amplified.,f,hit,185.39,533.51,531.86,532.75531,bullish,,hit,t,f,,,correct,Banger! ,2026-03-31 03:05:11.925881+00
c5b508ba-0da4-4196-990d-704e7632688f,2026-03-30 14:25:14.550415+00,2026-03-30 14:25:14.550415+00,GLD,algorithm,call,427.00,"April 2, 2026",495756.00,7.00,70,At VWAP ($417.39) — Near $415.35,VWAP at $417.39,PDH at $418.40,Below Pivot at $412.84,moderate,v2,$496K call flow at $427 strike with 94% ask aggression. Price at $415.35 below VWAP ($417.39).,f,hit,137.25,418.15,415.35,417.39415,bullish,,hit,t,f,,,,,
5f734f15-fbb3-47b3-b1b1-553f4df23df1,2026-03-30 14:18:04.003249+00,2026-03-30 14:18:04.003249+00,QQQ,whale,put,570.00,"April 3, 2026",5671536.00,8.00,80,Whale sweep at $563.45,PDL at $561.57,S1 at $559.10,Above Pivot at $565.06,strong,v2,"$5.7M put flow at $570 strike with 93% ask aggression. Price at $563.45 below VWAP ($564.70). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",t,hit,110.64,561.37,563.45,563.45,bearish,,hit,t,f,,,,,
1fe5eb37-5712-416b-8ce2-353b70c39c29,2026-03-30 14:14:09.887573+00,2026-03-30 14:14:09.887573+00,SPY,algorithm,call,636.00,"April 3, 2026",784609.00,7.00,70,At VWAP ($637.20) — Near $636.42,Pivot at $636.62,VWAP at $637.20,Below PDL at $633.11,moderate,v2,"$785K call flow at $636 strike with 100% ask aggression. Price at $636.42 below VWAP ($637.20). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",f,hit,125.00,636.67,636.42,637.20636,bullish,,hit,f,f,,,,,
23841ea3-37d1-488c-b520-5f82abfccedc,2026-03-30 14:10:37.670926+00,2026-03-30 14:10:37.670926+00,SOFI,algorithm,put,15.00,"April 3, 2026",728668.00,6.00,60,Below VWAP ($15.33) — Near $15.23,PDL at $15.15,S1 at $15.03,Above Pivot at $15.36,moderate,v2,$729K put flow at $15 strike with 98% ask aggression. Price at $15.23 below VWAP ($15.33). Negative gamma zone — moves will be amplified.,f,hit,150.00,15.11,15.23,15.3315,bearish,,hit,t,f,,,,,
0804e570-cb26-486a-a6d6-c7009be3059a,2026-03-30 14:10:37.480245+00,2026-03-30 14:10:37.480245+00,SPY,whale,put,655.00,"April 3, 2026",4859754.00,8.00,80,Whale sweep at $635.98,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,strong,v2,"$4.9M put flow at $655 strike with 87% ask aggression. Price at $635.98 below VWAP ($637.24). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",t,hit,103.14,633.02,635.98,635.98,bearish,,hit,t,t,,,,,
4fb3f4c8-5fdd-41eb-baaa-4831415b78ed,2026-03-30 14:07:00.188391+00,2026-03-30 14:07:00.188391+00,SPY,whale,put,637.00,"April 3, 2026",3466911.00,8.00,80,Whale sweep at $635.51,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,strong,v2,"$3.5M put flow at $637 strike with 100% ask aggression. Price at $635.51 below VWAP ($637.35). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",t,hit,103.75,633.02,635.51,635.51,bearish,,hit,t,t,,,,,
aa4dfb0d-3ec4-44b0-91a2-8c495d6441c3,2026-03-30 14:03:14.902485+00,2026-03-30 14:03:14.902485+00,IBIT,algorithm,put,37.50,"April 3, 2026",766623.00,6.00,60,At VWAP ($38.39) — Near $38.28,Strike at $37.50,Pivot at $37.45,Above $39.05,moderate,v2,$767K put flow at $37.5 strike with 100% ask aggression. Price at $38.28 below VWAP ($38.39).,f,hit,100.00,37.50,38.28,38.3938,bearish,,hit,t,f,,,,,
1cc46427-ee86-48da-af1d-d52405ea4636,2026-03-30 14:03:14.707212+00,2026-03-30 14:03:14.707212+00,TSM,algorithm,call,320.00,"April 2, 2026",598141.00,6.00,60,On bounce from VWAP ($323.69) — Near $319.37,Strike at $320.00,VWAP at $323.69,Below $312.98,moderate,v2,"$598K call flow at $320 strike with 99% ask aggression. Price at $319.37 below VWAP ($323.69). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $318.95 (higher low, higher high — confirmed).",f,hit,466.67,322.31,319.37,323.69319,bullish,,hit,f,f,,,wrong,Got out. @ 3:16. Will check to see if entry is actually invalidation level of 3.12,2026-03-30 14:45:19.593407+00
93301eaf-c41b-4c98-beca-74eec14d8ed6,2026-03-30 13:59:22.111509+00,2026-03-30 13:59:22.111509+00,MU,whale,call,345.00,"April 2, 2026",1278680.00,6.00,60,Whale sweep at $344.38,Strike at $345.00,VWAP at $350.13,Below $337.49,moderate,v2,$1.3M call flow at $345 strike with 100% ask aggression. Price at $344.38 below VWAP ($350.13). Negative gamma zone — moves will be amplified.,f,hit,2972.58,362.81,344.38,344.38,bullish,,hit,t,f,,,,,
79f909a0-a0d7-42eb-84f6-e6bfd1704bd9,2026-03-30 13:55:53.70298+00,2026-03-30 13:55:53.70298+00,GOOG,algorithm,call,275.00,"April 2, 2026",534379.00,6.00,60,At VWAP ($274.59) — Near $273.80,VWAP at $274.59,Strike at $275.00,Below PDL at $273.48,moderate,v2,$534K call flow at $275 strike with 100% ask aggression. Price at $273.80 below VWAP ($274.59). Negative gamma zone — moves will be amplified.,f,hit,311.39,276.26,273.80,274.59273,bullish,,hit,t,t,,,,,
62d7c8ea-10c4-4e7a-91f6-cc30ea06b14e,2026-03-30 13:55:52.960404+00,2026-03-30 13:55:52.960404+00,NVDA,algorithm,put,160.00,"April 2, 2026",499980.00,8.00,80,Below VWAP ($168.10) — Near $167.06,PDL at $167.01,S1 at $166.03,Above Pivot at $168.50,strong,v2,$500K put sweep at $160 strike with 81% ask aggression. Price at $167.06 below VWAP ($168.10).,t,hit,1700.00,166.21,167.06,168.10167,bearish,,hit,t,t,,,,,
4fffad76-9032-4717-b7bf-63dfeb292655,2026-03-30 13:51:45.302153+00,2026-03-30 13:51:45.302153+00,USO,algorithm,put,125.00,"April 3, 2026",565360.00,6.00,60,Whale sweep at $128.05,Strike at $125.00,$122.50,Above $130.61,moderate,v2,$565K put sweep at $125 strike with 100% ask aggression. Price at $128.05.,f,hit,110.82,124.67,128.05,128.05,bearish,,hit,t,t,,,,,
a5bdaa18-d464-436b-8e04-5cafe824005c,2026-03-30 13:48:22.013307+00,2026-03-30 13:48:22.013307+00,GLD,algorithm,call,418.00,"April 3, 2026",451940.00,6.00,60,Near $418.51 (no VWAP data),$426.88,$435.25,Below $410.14,moderate,v2,$452K call flow at $418 strike with 98% ask aggression. Price at $418.51.,f,hit,103.94,427.21,418.51,418.51,bullish,,hit,t,f,,,,,
e40ae0f3-fc49-4022-97be-a1191a42c7f3,2026-03-30 13:48:20.103232+00,2026-03-30 13:48:20.103232+00,NVDA,algorithm,put,170.00,"April 3, 2026",474110.00,7.00,70,Below VWAP ($168.23) — Near $167.31,PDL at $167.01,S1 at $166.03,Above Pivot at $168.50,moderate,v2,$474K put flow at $170 strike with 100% ask aggression. Price at $167.31 below VWAP ($168.23). Negative gamma zone — moves will be amplified.,f,hit,180.00,166.77,167.31,168.23167,bearish,,hit,t,t,,,,,
b6d014b8-61c3-4870-b05c-6af47a33fa0a,2026-03-30 13:48:19.802255+00,2026-03-30 13:48:19.802255+00,HOOD,algorithm,call,69.00,"April 2, 2026",581630.00,7.00,70,At VWAP ($67.18) — Near $66.87,Pivot at $66.93,VWAP at $67.18,Below PDL at $65.87,moderate,v2,$582K call flow at $69 strike with 99% ask aggression. Price at $66.87 below VWAP ($67.18).,f,hit,1700.00,67.89,66.87,67.1866,bullish,,hit,t,f,,,,,
7dd563f6-1fc6-4afa-afe3-89c64f3d0355,2026-03-30 13:48:19.604763+00,2026-03-30 13:48:19.604763+00,QQQ,algorithm,put,560.00,"April 3, 2026",590485.00,7.00,70,At VWAP ($565.82) — Near $564.23,PDL at $561.57,Strike at $560.00,Above Pivot at $565.06,moderate,v2,$590K put flow at $560 strike with 95% ask aggression. Price at $564.23 below VWAP ($565.82). Negative gamma zone — moves will be amplified.,f,hit,107.52,561.37,564.23,565.82564,bearish,,hit,t,t,,,,,
0810a2dd-6423-4fb9-b1e8-c0cb00e602d6,2026-03-30 13:44:18.904885+00,2026-03-30 13:44:18.904885+00,COIN,algorithm,put,160.00,"April 2, 2026",842758.00,6.00,60,At VWAP ($165.06) — Near $164.24,Pivot at $163.24,Strike at $160.00,Above R1 at $166.65,moderate,v2,$843K put flow at $160 strike with 100% ask aggression. Price at $164.24 below VWAP ($165.06).,f,hit,139.00,162.85,164.24,165.06164,bearish,,hit,t,f,,,,,
c28c0807-f9cf-4e3e-a24e-3f99ec32abab,2026-03-30 13:44:18.74337+00,2026-03-30 13:44:18.74337+00,GLD,spread,call,420.00,"April 17, 2026",1787185.00,7.00,70,Confirmed hold above VWAP at $418.85 with price reclaiming $417.80 entry level,R1 at $420.27 and extension toward $422.00,,Below Pivot at $412.84,moderate,v2,"The R1 at $420.27 acts as a natural ceiling just above the $420 strike, making a vertical spread ideal since the upside is clearly capped near that level. Selling the $422 call meaningfully reduces cost basis while capturing the full expected move, improving risk/reward versus buying the outright call on a stock already trading near the strike.",f,hit,182.19,422.30,417.80,418.85417,bullish,,hit,t,t,,,,,
4914eed3-80f4-4168-a2df-d395183074f2,2026-03-30 13:44:18.661665+00,2026-03-30 13:44:18.661665+00,PLTR,algorithm,put,130.00,"April 3, 2026",839582.00,7.00,70,At VWAP ($143.06) — Near $142.67,PDL at $141.56,S1 at $141.10,Above Pivot at $143.53,moderate,v2,$840K put flow at $130 strike with 100% ask aggression. Price at $142.67 below VWAP ($143.06).,f,hit,167.57,140.81,142.67,143.06142,bearish,,hit,t,t,,,,,
8f7ecaa3-b30f-48f6-b4f1-7efaaf724c93,2026-03-30 13:39:56.33248+00,2026-03-30 13:39:56.33248+00,AMZN,algorithm,call,200.00,"April 1, 2026",553990.00,6.00,60,Whale sweep at $201.60,Pivot at $201.69,R1 at $204.24,Below PDL at $199.14,moderate,v2,$554K call sweep at $200 strike with 87% ask aggression. Price at $201.60 above VWAP ($201.55). Negative gamma zone — moves will be amplified.,f,hit,833.33,202.35,201.60,201.6,bullish,,hit,t,f,,,,,
e4073f07-afa6-47e4-8727-474b9e0b4b57,2026-03-30 13:36:18.345644+00,2026-03-30 13:36:18.345644+00,TQQQ,algorithm,call,40.00,"April 3, 2026",590175.00,6.00,60,At VWAP ($39.54) — Near $39.49,VWAP at $39.54,Strike at $40.00,Below Pivot at $39.31,moderate,v2,$590K call flow at $40 strike with 100% ask aggression. Price at $39.49 below VWAP ($39.54). Negative gamma zone — moves will be amplified.,f,hit,840.00,39.91,39.49,39.5439,bullish,,hit,t,f,,,,,
066d7af0-e706-45e6-b54a-bdacec0f4a17,2026-03-30 13:36:18.256304+00,2026-03-30 13:36:18.256304+00,TSLA,algorithm,put,360.00,"April 3, 2026",697360.00,6.00,60,Whale sweep at $364.81,Pivot at $363.72,Strike at $360.00,Above R1 at $367.97,moderate,v2,$697K put sweep at $360 strike with 100% ask aggression. Price at $364.81 below VWAP ($364.82). Negative gamma zone — moves will be amplified.,f,hit,166.06,363.00,364.81,364.81,bearish,,hit,t,f,,,,,
4d4d7d89-b51d-42de-9f85-879b28e414e2,2026-03-30 13:36:18.167526+00,2026-03-30 13:36:18.167526+00,GLD,whale,call,420.00,"April 3, 2026",1787185.00,7.00,70,Whale sweep at $418.22,PDH at $418.40,VWAP at $419.00,Below Pivot at $412.84,moderate,v2,$1.8M call flow at $420 strike with 100% ask aggression. Price at $418.22 below VWAP ($419.00). Negative gamma zone — moves will be amplified.,f,hit,1044.44,420.10,418.22,418.22,bullish,,hit,t,f,,,,,
c5d99db5-f40e-4b45-98d5-5cdb636c9d9f,2026-03-30 13:36:17.234449+00,2026-03-30 13:36:17.234449+00,SLV,algorithm,call,65.00,"April 3, 2026",911284.00,7.00,70,Whale sweep at $64.11,VWAP at $64.38,PDH at $64.88,Below Pivot at $63.18,moderate,v2,$911K call sweep at $65 strike with 100% ask aggression. Price at $64.11 below VWAP ($64.38). Negative gamma zone — moves will be amplified.,f,hit,192.59,64.63,64.11,64.11,bullish,,hit,t,f,,,,,
1edbd208-c02f-457a-9476-e7ffdbcdf318,2026-03-30 13:36:16.984516+00,2026-03-30 13:36:16.984516+00,IWM,whale,put,232.00,"April 3, 2026",2671953.00,8.00,80,Whale sweep at $244.03,PDL at $242.41,S1 at $241.42,Above Pivot at $244.08,strong,v2,"$2.7M put flow at $232 strike with 100% ask aggression. Price at $244.03 below VWAP ($244.79). Price action confirmed: SR Tag + 2 Red Bars at $245.75 (lower high, lower low — confirmed).",t,hit,108.64,242.27,244.03,244.03,bearish,,hit,t,t,,,,,
82d3a914-894b-4c9c-8733-4f98f21b0e9d,2026-03-28 03:42:57.782151+00,2026-03-28 03:42:57.782151+00,NVDA,algorithm,put,170.00,"March 30, 2026",661850.00,6.00,60,Below $170,$163.98,,Above $173.40,,v2,$662K premium sweep at $170 puts with 55% ask aggression.,f,missed,26.27,166.45,167.33,170,bearish,,miss,t,t,,,,,
f21d72b6-ee3c-407e-a58b-73cc048b21e0,2026-03-28 00:03:25.856703+00,2026-03-28 00:03:25.856703+00,SLV,algorithm,call,70.00,"April 3, 2026",420000.00,6.00,60,Near $63.44 (no VWAP data),$70.00,$71.40,Below $62.17,,v2,$420K premium flow at $70 calls with 100% ask aggression.,f,expired,,,63.44,,bullish,,expired,f,f,,,,,
2ba8b48b-14c5-444b-82c9-618062b1678c,2026-03-27 23:10:47.345628+00,2026-03-27 23:10:47.345628+00,SPY,algorithm,put,677.00,"April 3, 2026",649428.00,6.00,60,Below VWAP ($637.37) — Near $632.71,$620.06,$601.07,Above $645.36,,v2,$649K premium flow at $677 puts with 52% ask aggression. Price at $632.80 below VWAP ($637.37).,f,missed,27.11,629.28,632.71,637.37632,bearish,,miss,t,t,,,wrong,,2026-03-30 04:12:48.687389+00
e619a3ea-c81b-41f0-a218-027eff876fec,2026-03-27 23:10:46.075206+00,2026-03-27 23:10:46.075206+00,SPXW,whale,put,6600.00,"March 31, 2026",6881917.00,9.00,90,Near $6368.85 (no VWAP data),$6241.47,$6050.41,Above $6496.23,,v2,$6.9M premium flow at $6600 puts with 83% ask aggression.,t,missed,40.78,6316.91,6368.85,6368.85,bearish,,miss,t,t,,,,,
2355bb73-979d-4ba2-984d-8fedd876998e,2026-03-27 21:08:49.611638+00,2026-03-27 21:08:49.611638+00,NVDA,spread,put,170.00,"March 21, 2026",661850.00,7.00,70,Below VWAP ($168.64) — Near $167.48,$164.13,$159.11,Above $170.83,,v2,"NVDA IV is historically elevated given recent volatility around the $170 strike, making outright puts expensive relative to the defined move. With current price at $167.58 already below the $170 strike and the signal targeting only S1 at $169.41, a bear put spread reduces premium outlay and improves risk/reward by financing the long put with a short leg near a realistic downside target.",f,expired,,,167.48,,bearish,,watching,f,f,,,,,
eb205ff0-d833-405c-8b91-2e511712a847,2026-03-27 19:41:43.482059+00,2026-03-27 19:41:43.482059+00,QQQ,algorithm,put,550.00,"April 17, 2026",421197.00,6.00,60,Below VWAP ($566.57) — Near $562.60,$550.00,$539.00,Above $573.85,,v2,$421K premium flow at $550 puts with 94% ask aggression. Price at $563.01 below VWAP ($566.57).,f,missed,56.43,555.49,562.60,566.57562,bearish,,miss,t,t,,,,,
74dbfb44-6224-4657-b54d-10cf867d8297,2026-03-27 19:15:56.782182+00,2026-03-27 19:15:56.782182+00,SPY,algorithm,put,600.00,"April 17, 2026",309651.00,7.00,70,Below VWAP ($638.75) — Near $635.41,$600.00,$588.00,Above $648.12,,v2,$310K premium flow at $600 puts with 100% ask aggression. Price at $635.08 below VWAP ($638.75).,f,missed,17.31,629.28,635.41,638.75635,bearish,,miss,t,t,,,correct,,2026-03-30 05:33:21.832277+00
