Signal Date,Signal Time (ET),Ticker,Category,Call/Put,Strike,Expiry,Premium,Confidence,Signal Quality,Price at Signal,Entry Trigger,Target,Invalidation,Reason,Outcome,MFE %,Review Status,Review Note
2026-03-31,13:08:52,XOM,algorithm,put,170.00,"April 2, 2026",633434.00,8.00,strong,168.89,Below VWAP ($172.77) — Near $168.89,$165.51,Above Pivot at $172.98,"$633K put flow at $170 strike with 95% ask aggression. Price at $168.89 below VWAP ($172.77). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $169.55 (lower high, lower low — confirmed).",hit,179.88,correct,
2026-03-31,13:12:48,QQQ,algorithm,call,575.00,"April 2, 2026",802640.00,7.00,moderate,574.42,Above VWAP ($568.56) — Near $574.42,Strike at $575.00,Below Pivot at $560.64,"$803K call flow at $575 strike with 100% ask aggression. Price at $574.42 above VWAP ($568.56). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $573.09 (higher low, higher high — confirmed).",hit,265.52,,
2026-03-31,13:16:51,MDB,algorithm,call,255.00,"April 2, 2026",513030.00,7.00,moderate,244.61,Whale sweep at $244.61,Strike at $255.00,Below $239.72,$513K call sweep at $255 strike with 100% ask aggression. Price at $244.61.,hit,84.70,correct,
2026-03-31,13:16:52,VRT,algorithm,call,250.00,"April 2, 2026",568160.00,6.00,moderate,248.17,Whale sweep at $248.17,Strike at $250.00,Below $243.21,$568K call sweep at $250 strike with 100% ask aggression. Price at $248.17.,hit,100.00,,
2026-03-31,13:20:52,MSTR,algorithm,call,125.00,"April 2, 2026",621865.00,6.00,moderate,123.82,Near $123.82 (no VWAP data),Strike at $125.00,Below $121.34,$622K call flow at $125 strike with 100% ask aggression. Price at $123.82.,hit,125.42,,
2026-03-31,13:28:38,AVGO,algorithm,put,300.00,"April 2, 2026",743707.00,6.00,moderate,307.40,On rejection from VWAP ($302.47) — Near $307.40,VWAP at $302.47,Above $313.55,$744K put flow at $300 strike with 100% ask aggression. Price at $307.40 above VWAP ($302.47).,missed,28.40,wrong,
2026-03-31,13:28:38,DELL,algorithm,put,150.00,"April 2, 2026",553760.00,6.00,moderate,159.65,At VWAP ($159.17) — Near $159.65,VWAP at $159.17,Above Pivot at $167.05,$554K put flow at $150 strike with 87% ask aggression. Price at $159.65 above VWAP ($159.17).,hit,137.50,,
2026-03-31,13:36:50,RDDT,algorithm,call,150.00,"April 2, 2026",575190.00,6.00,moderate,135.26,Near $135.26 (no VWAP data),Strike at $150.00,Below $132.55,$575K call flow at $150 strike with 100% ask aggression. Price at $135.26.,missed,27.68,,
2026-03-31,13:41:15,META,whale,put,580.00,"April 2, 2026",1010000.00,8.00,strong,569.72,Whale sweep at $569.72,VWAP at $558.68,Above $581.11,$1.0M put flow at $580 strike with 100% ask aggression. Price at $569.72 above VWAP ($558.68). Negative gamma zone — moves will be amplified.,missed,14.22,,
2026-03-31,13:49:18,U,whale,call,23.00,"April 2, 2026",1836797.00,8.00,strong,21.94,Whale sweep at $21.94,Strike at $23.00,Below Pivot at $20.21,$1.8M call flow at $23 strike with 83% ask aggression. Price at $21.94 above VWAP ($21.76).,partial_hit,65.09,,
2026-03-31,13:53:21,MU,algorithm,put,305.00,"April 2, 2026",787360.00,7.00,moderate,326.78,On rejection from VWAP ($323.60) — Near $326.78,VWAP at $323.60,Above Pivot at $334.34,$787K put flow at $305 strike with 90% ask aggression. Price at $326.78 above VWAP ($323.60).,missed,92.14,,
2026-03-31,13:57:21,SPXW,algorithm,call,6500.00,"April 2, 2026",705000.00,6.00,moderate,6491.53,"Above VWAP ($6,453) — Near $6,492","$6,518 (previous swing high), then $6,539","Below $6,453 (VWAP break invalidates bullish thesis)",$705K call flow at $6500 strike with 100% ask aggression. Price at $6491.53.,hit,446.32,correct,"Entry was perfect, but Target only 9 pts away. Went to 6528. Target should have been previous major swing high at 6517-6528"
2026-03-31,14:10:35,SLV,whale,call,68.00,"April 2, 2026",1576322.00,8.00,strong,68.04,Whale sweep at $68.04,$69.40,Below Pivot at $63.72,$1.6M call flow at $68 strike with 100% ask aggression. Price at $68.04 above VWAP ($66.93). Negative gamma zone — moves will be amplified.,partial_hit,63.97,,
2026-03-31,14:18:52,XLE,algorithm,put,60.00,"April 2, 2026",440000.00,7.00,moderate,60.65,Below VWAP ($61.53) — Near $60.65,Strike at $60.00,Above Pivot at $62.40,$440K put flow at $60 strike with 85% ask aggression. Price at $60.65 below VWAP ($61.53). Negative gamma zone — moves will be amplified.,hit,186.15,,
2026-03-31,14:22:53,COIN,algorithm,put,175.00,"April 2, 2026",389502.00,6.00,moderate,172.30,Near $172.30 (no VWAP data),$168.85,Above $175.75,$390K put flow at $175 strike with 100% ask aggression. Price at $172.30.,missed,-41.74,wrong,
2026-03-31,16:12:32,QQQ,whale,call,578.00,"April 2, 2026",3327709.00,8.00,strong,577.39,Whale sweep at $577.39,Strike at $578.00,Below Pivot at $560.64,"$3.3M call flow at $578 strike with 98% ask aggression. Price at $577.39 above VWAP ($571.77). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $578 (higher low, higher high — confirmed).",hit,188.52,,
2026-03-31,16:12:32,MU,algorithm,call,325.00,"April 2, 2026",345644.00,7.00,moderate,339.23,Above VWAP ($325.78) — Near $339.23,R1 at $350.28,Below Pivot at $334.34,$346K call flow at $325 strike with 100% ask aggression. Price at $339.23 above VWAP ($325.78).,hit,122.08,,
2026-03-31,16:16:37,QQQ,spread,call,578.00,"April 17, 2026",3327709.00,8.00,moderate,577.45,Confirmed hold above $577.45 with follow-through momentum,$590.00 — aligns with extended move above prior day high resistance cluster,Close below Pivot at $560.64,"QQQ is trading near the money with a strike at $578 and the whale sweep premium of $3.3M suggests elevated IV on ATM calls, making a spread a smarter way to reduce cost basis. The prior day high at $568.05 and clear ceiling around $590 define a natural range for the spread width, improving risk/reward meaningfully versus paying full ATM premium outright.",hit,81.99,,
2026-03-31,16:16:37,MU,spread,call,325.00,"April 17, 2026",345644.00,7.00,moderate,338.72,Hold above $338.72 with confirmation of continued momentum toward R1,$350.28 — R1 level is the institutional target and natural spread ceiling,Close below Pivot at $334.34,"MU has a clearly defined upside target at R1 $350.28 which creates an ideal ceiling for the short call leg, and the wide prior day range ($318.40 to $362.81) signals elevated IV that inflates outright call premiums. Selling the $355 call against the $340 long call caps the cost basis while capturing the full expected move to R1.",hit,121.11,,
2026-03-31,19:26:42,test,algorithm,call,1.00,01/01/2027,1.00,1.00,,,,,,test,pending,,wrong,
2026-03-31,19:27:13,SPXW,algorithm,call,6530.00,04/04/2026,352570.00,7.00,moderate,6528.52,"Above VWAP ($6,468) — Near $6,528","$6,539 (previous swing high)","Below $6,468 (VWAP break invalidates bullish thesis)","SPXW $6530 call with $352K premium via repeated hits. 6,140 contracts traded vs 481 OI (12.8x vol/OI). Strike at $6,530 — directly at the GEX call wall ($6,535) where dealer hedging creates strong resistance. SPX at $6,528, essentially ATM. Long gamma territory means dealer hedging suppresses moves. High risk/reward: if call wall breaks, dealers chase-hedge higher creating a squeeze.",hit,774.33,,
2026-03-31,19:27:13,SPXW,algorithm,put,6460.00,04/04/2026,171350.00,7.00,moderate,6528.52,"Above VWAP ($6,470) — Near $6,528","$6,518 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPXW $6460 put with $171K premium via repeated ascending fills. 2,438 contracts vs 188 OI (13x vol/OI). Strike between price ($6,528) and gamma flip ($6,405). Long gamma = dealers counteract selling, making drops harder. GEX context: above gamma flip, dealer hedging works against bearish direction. Lower conviction due to fighting long gamma.",missed,-244.96,,
2026-03-31,19:27:13,SPX,whale,put,6400.00,04/17/2026,1756980.00,8.00,strong,6532.08,"Above VWAP ($6,465) — Whale sweep at $6,532","$6,518 (previous swing low), then $6,505","Above $6,465 (VWAP reclaim invalidates bearish thesis)","SPX $6400 put with $1.75M premium via repeated descending fills — institutional size. 6,459 contracts vs 22,231 OI. Strike at $6,400 is directly at gamma flip ($6,405) and put wall — THE key level. If SPX breaks below $6,405, dealers flip from long to short gamma and AMPLIFY the move down. Someone is betting on a gamma flip break. Highest GEX concentration at this level. April expiry = swing position.",missed,34.16,correct,
2026-03-31,19:37:26,SPXW,algorithm,put,6365.00,04/01/2026,2473935.00,7.00,moderate,6420.00,"Above VWAP ($6,436) — Near $6,440","$6,434 (previous swing low), then $6,405","Above $6,436 (VWAP reclaim invalidates bearish thesis)","SPXW $6365 put expiring tomorrow with $2.47M premium. 2,663 contracts vs 523 OI (5.1x vol/OI — aggressive new positioning). 65% ask-side aggression. SPX at ~$6,420 when this hit, dropping toward gamma flip at $6,405. Strike below the gamma flip — if SPX breaks $6,405, dealers switch from long to short gamma and amplify the drop. This put targets that exact gamma flip break. Morning selloff was already pushing SPX down from $6,426.",hit,,correct,PERFECT! Target 6405 PERFECT 
2026-03-31,19:37:26,SPXW,algorithm,put,6310.00,04/02/2026,2253915.00,7.00,moderate,6395.00,"Below VWAP ($6,432) — Near $6,415","$6,405 (previous swing low), then $6,365","Above $6,432 (VWAP reclaim invalidates bearish thesis)","SPXW $6310 put with $2.25M premium. 3,305 contracts vs 602 OI (5.5x vol/OI ratio). 85% ask aggression — very aggressive buying. Strike at $6,310, well below current price and gamma flip ($6,405). This is a short gamma acceleration target — if SPX breaks the gamma flip, dealer hedging amplifies moves and $6,310 becomes reachable. 2-day expiry gives time for the thesis to play out. Morning selloff already tested $6,380.",missed,,correct,"Entry okay, only went to 6420"
2026-03-31,19:37:26,SPXW,whale,call,6500.00,04/06/2026,21050065.00,8.00,strong,6405.00,"Below VWAP ($6,432) — needs reclaim above $6,432 for entry","$6,446 (previous swing high), then $6,518","Below $6,432 (VWAP break invalidates bullish thesis)","SPXW $6500 call with $21M premium — massive institutional call buying. 3,574 contracts vs 605 OI (5.9x vol/OI). 72% ask aggression. SPX was around $6,400 at the gamma flip when this hit — someone bought $21M in calls while SPX was at support. Gamma flip at $6,405 means dealers are long gamma here and will suppress further downside. This whale bet is that the gamma flip holds as support and SPX bounces. Strike at $6,500 is above current price — needs the bounce to work.",hit,499.20,correct,"VWAP IS AT 6431. (ENTRY OF 6420 is actually below vwap, but the target is really good. "
2026-03-31,21:10:07,SPXW,whale,put,6460.00,2026-04-01,171350.00,7.50,high,6528.52,"Above VWAP ($6,472) — Near $6,529","$6,518 (previous swing low), then $6,517","Above $6,472 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $171,350 premium, 2,438 volume at $6,460 strike, SPX @ $6,528.52",expired,-244.96,,
2026-03-31,21:10:07,SPXW,whale,put,6855.00,2026-04-01,11038336.00,7.50,high,6528.52,"Above VWAP ($6,472) — Near $6,529","$6,518 (previous swing low), then $6,517","Above $6,472 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $11,038,336 premium, 332 volume at $6,855 strike, SPX @ $6,528.52",expired,-244.96,,
2026-03-31,21:10:08,SPXW,whale,put,6205.00,2026-04-01,2150696.00,7.50,high,6528.52,"Above VWAP ($6,472) — Near $6,529","$6,518 (previous swing low), then $6,517","Above $6,472 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $2,150,696 premium, 334 volume at $6,205 strike, SPX @ $6,528.52",expired,-244.96,,
2026-03-31,21:10:08,SPXW,whale,call,6880.00,2026-04-01,279460.00,7.50,high,6528.47,"Above VWAP ($6,472) — Near $6,528","$6,539 (previous swing high)","Below $6,472 (VWAP break invalidates bullish thesis)","SPX call flow: $279,460 premium, 157 volume at $6,880 strike, SPX @ $6,528.47",hit,771.13,,
2026-03-31,21:10:08,SPXW,whale,call,6920.00,2026-04-01,422410.00,7.50,high,6528.47,"Above VWAP ($6,472) — Near $6,528","$6,539 (previous swing high)","Below $6,472 (VWAP break invalidates bullish thesis)","SPX call flow: $422,410 premium, 148 volume at $6,920 strike, SPX @ $6,528.47",hit,771.13,,
2026-03-31,21:10:08,SPXW,whale,put,6535.00,2026-04-01,135790.00,7.50,high,6519.49,"Above VWAP ($6,471) — Near $6,519","$6,517 (previous swing low), then $6,505","Above $6,471 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $135,790 premium, 5,027 volume at $6,535 strike, SPX @ $6,519.49",expired,-312.45,,
2026-03-31,21:10:08,SPXW,whale,call,6515.00,2026-04-01,187680.00,7.50,high,6521.28,"Above VWAP ($6,471) — Near $6,521","$6,523 (previous swing high), then $6,539","Below $6,471 (VWAP break invalidates bullish thesis)","SPX call flow: $187,680 premium, 68,823 volume at $6,515 strike, SPX @ $6,521.28",hit,5138.95,,
2026-03-31,21:10:08,SPXW,whale,call,6520.00,2026-04-01,112800.00,7.50,high,6524.85,"Above VWAP ($6,470) — Near $6,525","Strike at $6,520","Below $6,470 (VWAP break invalidates bullish thesis)","SPX call flow: $112,800 premium, 81,902 volume at $6,520 strike, SPX @ $6,524.85",hit,,,
2026-03-31,21:10:09,SPXW,whale,put,6525.00,2026-04-01,358790.00,7.50,high,6523.35,"Above VWAP ($6,470) — Near $6,523","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $358,790 premium, 597 volume at $6,525 strike, SPX @ $6,523.35",expired,-61.73,,
2026-03-31,21:10:09,SPXW,whale,put,6550.00,2026-04-01,456000.00,7.50,high,6532.42,"Above VWAP ($6,470) — Near $6,532","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $456,000 premium, 966 volume at $6,550 strike, SPX @ $6,532.42",expired,33.40,,
2026-03-31,21:10:09,SPXW,whale,put,6500.00,2026-04-01,123600.00,7.50,high,6532.84,"Above VWAP ($6,470) — Near $6,533","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $123,600 premium, 3,920 volume at $6,500 strike, SPX @ $6,532.84",expired,35.16,,
2026-03-31,21:10:09,SPXW,whale,put,6200.00,2026-04-01,199040.00,7.50,high,6535.08,"Above VWAP ($6,470) — Near $6,535","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $199,040 premium, 314 volume at $6,200 strike, SPX @ $6,535.08",expired,43.20,,
2026-03-31,21:10:09,SPXW,whale,call,6545.00,2026-04-01,208620.00,7.50,high,6538.83,"Above VWAP ($6,470) — Near $6,539","Strike at $6,545","Below $6,470 (VWAP break invalidates bullish thesis)","SPX call flow: $208,620 premium, 35,651 volume at $6,545 strike, SPX @ $6,538.83",hit,1148.14,,
2026-03-31,21:10:09,SPXW,whale,call,6540.00,2026-04-01,136790.00,7.50,high,6535.93,"Above VWAP ($6,470) — Near $6,536","Strike at $6,540","Below $6,470 (VWAP break invalidates bullish thesis)","SPX call flow: $136,790 premium, 61,099 volume at $6,540 strike, SPX @ $6,535.93",hit,1811.79,,
2026-03-31,21:10:09,SPXW,whale,put,6475.00,2026-04-01,525000.00,7.50,high,6533.54,"Above VWAP ($6,470) — Near $6,534","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $525,000 premium, 385 volume at $6,475 strike, SPX @ $6,533.54",expired,37.91,,
2026-03-31,21:10:09,SPXW,whale,put,6530.00,2026-04-01,363030.00,7.50,high,6533.41,"Above VWAP ($6,470) — Near $6,533","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $363,030 premium, 2,168 volume at $6,530 strike, SPX @ $6,533.41",expired,37.42,,
2026-03-31,21:10:09,SPX,whale,put,6075.00,2026-04-01,710500.00,7.50,high,6533.41,"Above VWAP ($6,470) — Near $6,533","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $710,500 premium, 7,580 volume at $6,075 strike, SPX @ $6,533.41",expired,37.42,,
2026-03-31,21:10:10,SPXW,whale,put,6575.00,2026-04-01,632970.00,7.50,high,6532.88,"Above VWAP ($6,470) — Near $6,533","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $632,970 premium, 221 volume at $6,575 strike, SPX @ $6,532.88",expired,35.33,,
2026-03-31,21:10:10,SPX,whale,put,6400.00,2026-04-01,1756980.00,7.50,high,6532.08,"Above VWAP ($6,470) — Near $6,532","$6,517 (previous swing low), then $6,505","Above $6,470 (VWAP reclaim invalidates bearish thesis)","SPX put flow: $1,756,980 premium, 6,459 volume at $6,400 strike, SPX @ $6,532.08",expired,31.90,,
2026-04-01,07:37:22,AVGO,algorithm,put,330.00,"April 2, 2026",317755.00,6.00,moderate,314.55,At VWAP ($312.98) — Near $314.55,VWAP at $312.98,Above $320.84,$318K put flow at $330 strike with 100% ask aggression. Price at $314.55 above VWAP ($312.98).,hit,213.38,,
2026-04-01,09:35:05,SNDK,algorithm,call,650.00,"April 2, 2026",287670.00,6.00,moderate,664.05,Near $664.05 (no VWAP data),$677.33,Below $650.76,$288K call sweep at $650 strike with 99% ask aggression. Price at $664.05.,hit,127.18,,
2026-04-01,09:38:21,MRVL,algorithm,call,110.00,"April 2, 2026",363000.00,7.00,moderate,103.89,Above VWAP ($102.85) — Near $103.89,$110.00 (strike level),Below $102.85 (VWAP break invalidates bullish thesis),$363K call flow at $110 strike with 100% ask aggression. Price at $103.89 above VWAP ($102.85). Price action confirmed: Support Tag + Green Bounce at $103.73 (higher low — likely reversal).,missed,64.65,,
2026-04-01,09:38:21,TSLA,algorithm,put,350.00,"April 2, 2026",384720.00,5.00,moderate,376.95,At VWAP ($377.41) — Near $376.95,"$376.33 (previous swing low), then $374.87",Above $377.41 (VWAP reclaim invalidates bearish thesis),"$385K put sweep at $350 strike with 67% ask aggression. Price at $376.95 below VWAP ($377.41). Price action confirmed: SR Tag + 2 Red Bars at $376.38 (lower high, lower low — confirmed).",hit,296.77,,
2026-04-01,09:42:19,SLV,algorithm,call,67.50,"April 2, 2026",568046.00,7.00,moderate,68.25,Near $68.25 (no VWAP data),$69.61,Below $66.88,$568K call flow at $67.5 strike with 100% ask aggression. Price at $68.25.,near_miss,48.53,,
2026-04-01,09:42:19,TSLA,whale,call,375.00,"April 2, 2026",2185260.00,7.00,strong,377.08,Near $377.07 (no VWAP data),$384.62,Below $369.53,$2.2M call flow at $375 strike with 100% ask aggression. Price at $377.07.,hit,80.37,,
2026-04-01,09:45:37,MU,algorithm,call,350.00,"April 2, 2026",450000.00,6.00,moderate,351.63,At VWAP ($350.16) — Near $351.63,$358.66,Below $350.16 (VWAP break invalidates bullish thesis),$450K call flow at $350 strike with 100% ask aggression. Price at $351.63 above VWAP ($350.16). Negative gamma zone — moves will be amplified.,hit,138.69,,
2026-04-01,09:49:24,NVDA,whale,call,180.00,"April 2, 2026",2404610.00,6.00,moderate,176.30,At VWAP ($175.96) — Near $176.30,"$176.78 (previous swing high), then $176.85",Below $175.96 (VWAP break invalidates bullish thesis),$2.4M call flow at $180 strike with 100% ask aggression. Price at $176.30 above VWAP ($175.96).,hit,170.83,,
2026-04-01,09:49:25,SPY,algorithm,call,654.00,"April 2, 2026",473500.00,5.00,moderate,653.49,At VWAP ($654.44) — Near $653.49,"$653.96 (previous swing high), then $654.01",Below $654.44 (VWAP break invalidates bullish thesis),$474K call flow at $654 strike with 100% ask aggression. Price at $653.49 below VWAP ($654.44). Negative gamma zone — moves will be amplified.,hit,544.68,,
2026-04-01,09:52:51,MU,algorithm,put,350.00,"April 2, 2026",839110.00,6.00,moderate,349.74,At VWAP ($350.23) — Near $349.74,"$345.88 (previous swing low), then $343.00",Above $350.23 (VWAP reclaim invalidates bearish thesis),$839K put flow at $350 strike with 100% ask aggression. Price at $349.74 below VWAP ($350.23). Negative gamma zone — moves will be amplified.,hit,174.61,,
2026-04-01,09:56:11,AMD,whale,put,200.00,"April 2, 2026",1483572.00,6.00,moderate,209.10,At VWAP ($208.40) — Near $209.10,"$206.17 (previous swing low), then $205.84",Above $208.40 (VWAP reclaim invalidates bearish thesis),$1.5M put flow at $200 strike with 100% ask aggression. Price at $209.10 above VWAP ($208.40).,hit,111.26,,
2026-04-01,09:59:34,TSLA,algorithm,put,365.00,"April 2, 2026",763846.00,8.00,moderate,375.41,At VWAP ($376.41) — Near $375.41,"$374.87 (previous swing low), then $371.75",Above $376.41 (VWAP reclaim invalidates bearish thesis),$764K put sweep at $365 strike with 100% ask aggression. Price at $375.41 below VWAP ($376.41).,hit,246.30,,
2026-04-01,10:07:03,MU,whale,call,360.00,"April 2, 2026",1136409.00,6.00,moderate,360.69,Above VWAP ($351.95) — Near $360.69,$367.90,Below $351.95 (VWAP break invalidates bullish thesis),"$1.1M call flow at $360 strike with 100% ask aggression. Price at $360.69 above VWAP ($351.95). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $360 (higher low, higher high — confirmed).",hit,111.10,,
2026-04-01,10:07:03,QQQ,algorithm,call,582.00,"April 2, 2026",975000.00,5.00,moderate,582.47,At VWAP ($582.26) — Near $582.47,"$584.03 (previous swing high), then $584.30",Below $582.26 (VWAP break invalidates bullish thesis),$975K call flow at $582 strike with 100% ask aggression. Price at $582.47 above VWAP ($582.26). Negative gamma zone — moves will be amplified. Price action confirmed: Support Tag + Green Bounce at $582.47 (higher low — likely reversal).,hit,121.15,,
2026-04-01,10:11:12,INTC,whale,put,47.50,"April 2, 2026",1289532.00,6.00,moderate,47.58,Near $47.58 (no VWAP data),$47.50 (strike level),Above $48.53,$1.3M put flow at $47.5 strike with 100% ask aggression. Price at $47.58.,missed,0.00,,
2026-04-01,10:18:29,GOOGL,spread,call,285.00,"April 17, 2026",809600.00,7.00,moderate,295.70,Price holding above VWAP ($294.14) with confirmation near current price $295.70,$301.61 (institutional target aligns well within the $295/$305 spread width),Below $294.14 (VWAP break invalidates bullish thesis),"The institutional target of $301.61 provides a clear price ceiling that makes the $295/$305 vertical ideal — selling the $305 call finances the trade meaningfully without sacrificing the target zone. With GOOGL already in-the-money on the long strike and a well-defined upside target, the spread improves risk/reward versus paying full premium on the outright call.",hit,,,
2026-04-01,10:20:56,SNDK,whale,call,700.00,"April 2, 2026",5185215.00,7.00,moderate,698.33,Above VWAP ($673.75) — Near $698.33,$700.00 (strike level),Below $673.75 (VWAP break invalidates bullish thesis),$5.2M call flow at $700 strike with 100% ask aggression. Price at $698.33 above VWAP ($673.75). Negative gamma zone — moves will be amplified.,hit,165.87,,
2026-04-01,10:24:56,MU,algorithm,call,400.00,"April 2, 2026",955000.00,6.00,moderate,366.71,Above VWAP ($355.14) — Near $366.71,$400.00 (strike level),Below $355.14 (VWAP break invalidates bullish thesis),$955K call flow at $400 strike with 81% ask aggression. Price at $366.71 above VWAP ($355.14).,near_miss,33.58,,
2026-04-01,10:39:56,EWY,algorithm,call,130.00,"April 2, 2026",380000.00,7.00,moderate,126.74,Above VWAP ($125.89) — Near $126.74,$130.00 (strike level),Below $125.89 (VWAP break invalidates bullish thesis),"$380K call flow at $130 strike with 100% ask aggression. Price at $126.74 above VWAP ($125.89). Price action confirmed: Support Bounce + 2 Green Bars at $125.94 (higher low, higher high — confirmed).",missed,58.59,,
2026-04-01,10:39:56,QQQ,algorithm,call,584.00,"April 2, 2026",416180.00,6.00,moderate,584.29,At VWAP ($582.64) — Near $584.29,"$584.30 (previous swing high), then $585.19",Below $582.64 (VWAP break invalidates bullish thesis),"$416K call flow at $584 strike with 100% ask aggression. Price at $584.29 above VWAP ($582.64). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $582.47 (higher low, higher high — confirmed).",hit,12800.00,,
2026-04-01,10:39:56,TSM,algorithm,call,355.00,"April 2, 2026",755420.00,6.00,moderate,345.71,At VWAP ($345.16) — Near $345.71,$347.54 (previous swing high),Below $345.16 (VWAP break invalidates bullish thesis),$755K call flow at $355 strike with 100% ask aggression. Price at $345.71 above VWAP ($345.16).,hit,114.21,,
2026-04-01,10:43:56,CDE,spread,call,22.50,"April 2, 2026",1497000.00,6.00,moderate,19.57,Above VWAP ($19.28) — Near $19.57,$22.50 (strike level),Below $19.28 (VWAP break invalidates bullish thesis),$1.5M call flow at $22.5 strike with 100% ask aggression. Price at $19.57 above VWAP ($19.28).,missed,18.77,,
2026-04-01,10:58:21,GLD,whale,call,430.00,"April 2, 2026",1104000.00,9.00,strong,437.33,At VWAP ($435.52) — Near $437.33,$437.37 (previous swing high),Below $435.52 (VWAP break invalidates bullish thesis),"$1.1M call flow at $430 strike with 100% ask aggression. Price at $437.33 above VWAP ($435.52). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $437.8 (higher low, higher high — confirmed).",hit,3025.00,,
2026-04-01,11:02:06,AMD,spread,call,220.00,"April 17, 2026",616882.00,7.00,moderate,211.57,Above VWAP ($209.36) confirmed — near current price $211.57,$220.00 (strike level and stated institutional target),Below $209.36 (VWAP break invalidates bullish thesis),"The institutional target is explicitly the $220 strike, creating a natural ceiling that makes selling the $220 call against the long position ideal; the spread caps theoretical upside that won't be realized while meaningfully reducing cost basis and improving risk/reward on a trade where the stock still needs to gain ~4% to reach target.",missed,26.81,,
2026-04-01,11:05:59,XLE,algorithm,put,57.00,"April 2, 2026",520583.00,6.00,moderate,59.04,Near $59.04 (no VWAP data),$57.00 (strike level),Above $60.22,$521K put flow at $57 strike with 100% ask aggression. Price at $59.04.,near_miss,33.33,,
2026-04-01,11:10:05,GDX,algorithm,call,100.00,"April 2, 2026",485240.00,7.00,moderate,96.12,Above VWAP ($94.70) — Near $96.12,$100.00 (strike level),Below $94.70 (VWAP break invalidates bullish thesis),$485K call flow at $100 strike with 100% ask aggression. Price at $96.12 above VWAP ($94.70).,near_miss,40.98,,
2026-04-01,11:14:05,IWM,whale,call,260.00,"April 2, 2026",2545990.00,7.00,moderate,251.85,At VWAP ($250.79) — Near $251.85,$260.00 (strike level),Below $250.79 (VWAP break invalidates bullish thesis),$2.5M call flow at $260 strike with 97% ask aggression. Price at $251.85 above VWAP ($250.79).,missed,7.24,,
2026-04-01,11:14:05,IWM,spread,call,260.00,"April 17, 2026",2545990.00,7.00,moderate,251.85,"At or near VWAP ($250.79) — current price $251.85, confirm hold above $250.79",$260.00 (strike level matches institutional target — short call captures ceiling),Below $250.79 (VWAP break invalidates bullish thesis),"The institutional target is exactly at the $260 strike, creating a natural ceiling that makes selling the $260 call against the long position ideal — the short call sacrifices no upside while dramatically reducing cost basis. IWM is an ETF with structurally elevated implied volatility in uncertain macro environments, and the defined $260 target means there is no reason to pay for optionality beyond that level.",missed,7.24,,
2026-04-01,11:14:06,SNDK,spread,call,700.00,"April 17, 2026",2545398.00,7.00,moderate,698.11,Above VWAP ($681.67) — confirm sustained hold above $698.11 current price before entry,$705.90 (second institutional target — short call at $710 preserves full capture of both targets),Below $681.67 (VWAP break invalidates bullish thesis),"SNDK is a recently spun-off name with likely elevated implied volatility and a modest defined target range of only $701.80 to $705.90 above a $698.11 current price — the small expected move makes paying full premium for an outright call inefficient, and selling the $710 call above both targets converts excess premium into a meaningfully better cost-adjusted risk/reward without capping any realistic upside.",hit,139.79,,
2026-04-01,11:21:50,CVX,algorithm,call,197.50,"April 2, 2026",575077.00,7.00,moderate,197.31,Near $197.31 (no VWAP data),$197.50 (strike level),Below $193.36,$575K call sweep at $197.5 strike with 100% ask aggression. Price at $197.31.,hit,115.79,,
2026-04-01,11:21:51,AVGO,algorithm,put,315.00,"April 2, 2026",571170.00,6.00,moderate,313.09,Near $313.08 (no VWAP data),$306.82,Above $319.35,$571K put flow at $315 strike with 100% ask aggression. Price at $313.08.,hit,168.42,,
